id,name,homepage,pubid,pubkey,booktitle,editor,year,title
2105395,Michaela Gtz,http://www.cs.cornell.edu/~goetz/,3120334,conf/sigmod/GotzNG12,SIGMOD Conference,,2012,MaskIt: privately releasing user context streams for personalized mobile applications.
2108687,Michalis Petropoulos,http://www.cse.buffalo.edu/~mpetropo/,3118696,conf/sigmod/AntovaESGPW14,SIGMOD Conference,,2014,Optimizing queries over partitioned tables in MPP systems.
2108687,Michalis Petropoulos,http://www.cse.buffalo.edu/~mpetropo/,3121003,conf/sigmod/KashyapHPT09,SIGMOD Conference,,2009,Exploring biomedical databases with BioNav.
2108687,Michalis Petropoulos,http://www.cse.buffalo.edu/~mpetropo/,3121004,conf/sigmod/KashyapP11,SIGMOD Conference,,2011,Rapid development of web-based query interfacesfor XML datasets with QURSED.
2108687,Michalis Petropoulos,http://www.cse.buffalo.edu/~mpetropo/,3122210,conf/sigmod/PapakonstantinouPV02,SIGMOD Conference,,2002,QURSED: querying and reporting semistructured data.
2108687,Michalis Petropoulos,http://www.cse.buffalo.edu/~mpetropo/,3122300,conf/sigmod/PetropoulosDP06,SIGMOD Conference,,2006,Interactive query formulation over web service-accessed sources.
2108687,Michalis Petropoulos,http://www.cse.buffalo.edu/~mpetropo/,3122301,conf/sigmod/PetropoulosDP07,SIGMOD Conference,,2007,CLIDE: interactive query formulation for service oriented architectures.
2108687,Michalis Petropoulos,http://www.cse.buffalo.edu/~mpetropo/,3122930,conf/sigmod/SolimanAREGSCGRPWNKB14,SIGMOD Conference,,2014,Orca: a modular query optimizer architecture for big data.
2135946,Ming Li 0008,http://davis.wpi.edu/~minglee/cv.pdf,3122595,conf/sigmod/RundensteinerCLCZNJLW99,SIGMOD Conference,,1999,SERF: ODMG-Based Generic Re-structuring Facility.
2135946,Ming Li 0008,http://davis.wpi.edu/~minglee/cv.pdf,3123447,conf/sigmod/WeiLLGRC09,SIGMOD Conference,,2009,Supporting a spectrum of out-of-order event processing technologies: from aggressive to conservative methodologies.
2141746,Mingsheng Hong,http://www.cs.cornell.edu/~mshong/,3119129,conf/sigmod/BrennaDGHOPRTW07,SIGMOD Conference,,2007,Cayuga: a high-performance event processing engine.
2141746,Mingsheng Hong,http://www.cs.cornell.edu/~mshong/,3120659,conf/sigmod/HongDGKRW07,SIGMOD Conference,,2007,Massively multi-query join processing in publish/subscribe systems.
2142215,Mingxi Wu,http://www.cise.ufl.edu/~mwu/,3119804,conf/sigmod/DeutschFGHLLLMM22,SIGMOD Conference,,2022,Graph Pattern Matching in GQL and SQL/PGQ.
2142215,Mingxi Wu,http://www.cise.ufl.edu/~mwu/,3119808,conf/sigmod/DeutschXWL20,SIGMOD Conference,,2020,Aggregation Support for Modern Graph Analytics in TigerGraph.
2142215,Mingxi Wu,http://www.cise.ufl.edu/~mwu/,3120849,conf/sigmod/JampaniXWPJH08,SIGMOD Conference,,2008,MCDB: a monte carlo approach to managing uncertain data.
2142215,Mingxi Wu,http://www.cise.ufl.edu/~mwu/,3122605,conf/sigmod/RusuXPWJJD08,SIGMOD Conference,,2008,The DBO database system.
2147071,Minyi Guo,http://www.cs.sjtu.edu.cn/people_detail.action?id=5,3123589,conf/sigmod/XieL0LZG16,SIGMOD Conference,,2016,Simba: Efficient In-Memory Spatial Analytics.
2152222,Miryung Kim,https://web.cs.ucla.edu/~miryung/,3120414,conf/sigmod/GulzarICK17,SIGMOD Conference,,2017,Debugging Big Data Analytics in Spark with BigDebug.
2153327,Mitch Cherniack,http://www.cs.brandeis.edu/~mfc/,3118463,conf/sigmod/AbadiC02,SIGMOD Conference,,2002,Visual COKO: a debugger for query optimizer development.
2153327,Mitch Cherniack,http://www.cs.brandeis.edu/~mfc/,3118464,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,SIGMOD Conference,,2003,Aurora: A Data Stream Management System.
2153327,Mitch Cherniack,http://www.cs.brandeis.edu/~mfc/,3119495,conf/sigmod/CherniackZ96,SIGMOD Conference,,1996,Rule Languages and Internal Algebras for Rule-Based Optimizers.
2153327,Mitch Cherniack,http://www.cs.brandeis.edu/~mfc/,3119496,conf/sigmod/CherniackZ98,SIGMOD Conference,,1998,Changing the Rules: Transformations for Rule-Based Optimizers.
2160140,Mohamed A. Sharaf,http://itee.uq.edu.au/~uqmshara/,3120745,conf/sigmod/HussainKS15,ExploreDB@SIGMOD/PODS,,2015,"Diversifying with Few Regrets, But too Few to Mention."
2160140,Mohamed A. Sharaf,http://itee.uq.edu.au/~uqmshara/,3122302,conf/sigmod/PetrovASCL17,ExploreDB@SIGMOD/PODS,,2017,Interactive Exploration of Correlated Time Series.
2160140,Mohamed A. Sharaf,http://itee.uq.edu.au/~uqmshara/,3122785,conf/sigmod/SharafCLA09,SIGMOD Conference,,2009,Optimizing i/o-intensive transactions in highly interactive applications.
2192657,Mostafa A. Bassiouni,http://www.cs.ucf.edu/csdept/faculty/bassi.html,3123572,conf/sigmod/X82,SIGMOD Conference,,1982,A Multi-Group Technique for Data Compression.
2194905,Mouhamadou Lamine Ba,https://sites.google.com/a/uadb.edu.sn/mlba/,3118535,conf/sigmod/AgrawalBBCEHIKK16,SIGMOD Conference,,2016,Rheem: Enabling Multi-Platform Task Execution.
2209884,Murali Mani,http://web.cs.wpi.edu/~mmani/,3121705,conf/sigmod/Mani13,DanaC@SIGMOD,,2013,Enabling secure query processing in the cloud using fully homomorphic encryption.
2209884,Murali Mani,http://web.cs.wpi.edu/~mmani/,3122945,conf/sigmod/SongKMJ18,SIGMOD Conference,,2018,GeoFlux: Hands-Off Data Integration Leveraging Join Key Knowledge.
2229983,Naftaly H. Minsky,http://www.cs.rutgers.edu/~minsky/,3121854,conf/sigmod/Minsky74,"SIGMOD Workshop, Vol. 1",,1974,On Interaction with Data Bases.
2229983,Naftaly H. Minsky,http://www.cs.rutgers.edu/~minsky/,3121855,conf/sigmod/Minsky76,SIGMOD Conference,,1976,Files with Semantics.
2237324,Nancy Wiegand,http://www.ssec.wisc.edu/~nwiegand/,3123495,conf/sigmod/WiegandGWK14,GeoRich@SIGMOD,,2014,Querying Geospatial Data over the Web: a GeoSPARQL Interface.
2241747,Naphtali Rishe,http://hpdrc.cs.fiu.edu/staff/rishen.html,3123021,conf/sigmod/SuLRD93,SIGMOD Conference,,1993,An Instant and Accurate Estimation Method for Joins and Selection in a Retrieval-Intensive Environment.
2255119,Naveen Ashish,http://www.ics.uci.edu/~ashish/,3118640,conf/sigmod/AmbiteABKMMMPT98,SIGMOD Conference,,1998,ARIADNE: A System for Constructing Mediators for Internet Sources.
2255119,Naveen Ashish,http://www.ics.uci.edu/~ashish/,3120487,conf/sigmod/HalevyABCDPRS05,SIGMOD Conference,,2005,"Enterprise information integration: successes, challenges and controversies."
2255119,Naveen Ashish,http://www.ics.uci.edu/~ashish/,3121698,conf/sigmod/MalufBA05,SIGMOD Conference,,2005,Lean middleware.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3119457,conf/sigmod/ChenR94,SIGMOD Conference,,1994,Adaptive Selectivity Estimation Using Query Feedback.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3119763,conf/sigmod/DeligiannakisKR04,SIGMOD Conference,,2004,Compressing Historical Information in Sensor Networks.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3119764,conf/sigmod/DeligiannakisR03,SIGMOD Conference,,2003,Extended Wavelets for Multiple Measures.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3120005,conf/sigmod/FaloutsosSR87,SIGMOD Conference,,1987,Analysis of Object Oriented Spatial Access Methods.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3121188,conf/sigmod/KotidisR98,SIGMOD Conference,,1998,An Alternative Storage Organization for ROLAP Aggregate Views Based on Cubetrees.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3121189,conf/sigmod/KotidisR99,SIGMOD Conference,,1999,DynaMat: A Dynamic View Management System for Data Warehouses.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3121274,conf/sigmod/LabrinidisR00,SIGMOD Conference,,2000,WebView Materialization.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3122538,conf/sigmod/Rodriguez-Martinez00,SIGMOD Conference,,2000,MOCHA: A Database Middleware System Featuring Automatic Deployment of Application-Specific Functionality.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3122539,conf/sigmod/RodriguezR00,SIGMOD Conference,,2000,MOCHA: A Self-Extensible Database Middleware System for Distributed Data Sources.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3122562,conf/sigmod/Roussopoulos86,SIGMOD Conference,,1986,Engineering Information Systems: Builders and Designers Perspective.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3122564,conf/sigmod/RoussopoulosKR97,SIGMOD Conference,,1997,Cubetree: Organization of and Bulk Updates on the Data Cube.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3122565,conf/sigmod/RoussopoulosKS99,SIGMOD Conference,,1999,The Active MultiSync Controller of the Cubetree Storage Organization.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3122566,conf/sigmod/RoussopoulosKV95,SIGMOD Conference,,1995,Nearest Neighbor Queries.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3122567,conf/sigmod/RoussopoulosL85,SIGMOD Conference,,1985,Direct Spatial Search on Pictorial Databases Using Packed R-Trees.
2275819,Nick Roussopoulos,http://www.cs.umd.edu/users/nick/,3122910,conf/sigmod/SismanisDRK02,SIGMOD Conference,,2002,Dwarf: shrinking the PetaCube.
2278443,Nicola Onose,http://www.ics.uci.edu/~onose/,3120075,conf/sigmod/FernandezJMOS07,SIGMOD Conference,,2007,Highly distributed XQuery with DXQ.
2278443,Nicola Onose,http://www.ics.uci.edu/~onose/,3120079,conf/sigmod/FernandezOSH04,SIGMOD Conference,,2004,Yoo-Hoo! Building a Presence Service with XQuery and WSDL.
2278443,Nicola Onose,http://www.ics.uci.edu/~onose/,3120269,conf/sigmod/GhelliORS08,SIGMOD Conference,,2008,XML query optimization in the presence of side effects.
2278443,Nicola Onose,http://www.ics.uci.edu/~onose/,3122121,conf/sigmod/OnoseDPC06,SIGMOD Conference,,2006,Rewriting nested XML queries using nested views.
2287067,Nihar B. Shah,https://www.cs.cmu.edu/~nihars/,3122755,conf/sigmod/ShahL20,SIGMOD Conference,,2020,SIGMOD 2020 Tutorial on Fairness and Bias in Peer Review and Other Sociotechnical Intelligent Systems.
2294972,Nilesh Bansal,http://queens.db.toronto.edu/~nilesh/,3118850,conf/sigmod/BansalGK08,SIGMOD Conference,,2008,Ad-hoc aggregations of ranked lists in the presence of hierarchies.
2294972,Nilesh Bansal,http://queens.db.toronto.edu/~nilesh/,3119479,conf/sigmod/ChengBK13,SIGMOD Conference,,2013,Peckalytics: analyzing experts and interests on Twitter.
2299407,Ninghui Li,http://www.cs.purdue.edu/homes/ninghui/,3119639,conf/sigmod/CormodeJKLSW18,SIGMOD Conference,,2018,Privacy at Scale: Local Differential Privacy in Practice.
2299407,Ninghui Li,http://www.cs.purdue.edu/homes/ninghui/,3119736,conf/sigmod/DayLL16,SIGMOD Conference,,2016,Publishing Graph Degree Distribution with Node Differential Privacy.
2299407,Ninghui Li,http://www.cs.purdue.edu/homes/ninghui/,3121381,conf/sigmod/Li0LLS20,SIGMOD Conference,,2020,Estimating Numerical Distributions under Local Differential Privacy.
2299407,Ninghui Li,http://www.cs.purdue.edu/homes/ninghui/,3122376,conf/sigmod/QardajiYL14,SIGMOD Conference,,2014,PriView: practical differentially private release of marginal contingency tables.
2299407,Ninghui Li,http://www.cs.purdue.edu/homes/ninghui/,3123356,conf/sigmod/WangDZHHLJ19,SIGMOD Conference,,2019,Answering Multi-Dimensional Analytical Queries under Local Differential Privacy.
2307513,Nodira Khoussainova,http://www.cs.washington.edu/homes/nodira/,3120675,conf/sigmod/HoweCKB11,SIGMOD Conference,,2011,Automatic example queries for ad hoc databases.
2307513,Nodira Khoussainova,http://www.cs.washington.edu/homes/nodira/,3121072,conf/sigmod/KhoussainovaWBBCLLRSW08,SIGMOD Conference,,2008,A demonstration of Cascadia through a digital diary application.
2332861,Olga Papaemmanouil,http://www.cs.brandeis.edu/~olga/Papaemmanouil/Home.html,3118566,conf/sigmod/AhmadBCHHJMPRTXXZ05,SIGMOD Conference,,2005,Distributed operation in the Borealis stream processing engine.
2332861,Olga Papaemmanouil,http://www.cs.brandeis.edu/~olga/Papaemmanouil/Home.html,3119828,conf/sigmod/DimitriadouPD14,SIGMOD Conference,,2014,Explore-by-example: an automatic query steering framework for interactive data exploration.
2332861,Olga Papaemmanouil,http://www.cs.brandeis.edu/~olga/Papaemmanouil/Home.html,3119897,conf/sigmod/DugganCPU11,SIGMOD Conference,,2011,Performance prediction for concurrent database workloads.
2332861,Olga Papaemmanouil,http://www.cs.brandeis.edu/~olga/Papaemmanouil/Home.html,3119898,conf/sigmod/DugganPBS15,SIGMOD Conference,,2015,Skew-Aware Join Optimization for Array Databases.
2332861,Olga Papaemmanouil,http://www.cs.brandeis.edu/~olga/Papaemmanouil/Home.html,3120762,conf/sigmod/IdreosPC15,SIGMOD Conference,,2015,Overview of Data Exploration Techniques.
2332861,Olga Papaemmanouil,http://www.cs.brandeis.edu/~olga/Papaemmanouil/Home.html,3121438,conf/sigmod/LiPK16,ExploreDB@SIGMOD/PODS,,2016,CourseNavigator: interactive learning path exploration.
2332861,Olga Papaemmanouil,http://www.cs.brandeis.edu/~olga/Papaemmanouil/Home.html,3121725,conf/sigmod/MarcusP18,aiDM@SIGMOD,,2018,Deep Reinforcement Learning for Join Order Enumeration.
2332861,Olga Papaemmanouil,http://www.cs.brandeis.edu/~olga/Papaemmanouil/Home.html,3121726,conf/sigmod/MarcusPSG18,SIGMOD Conference,,2018,"NashDB: An End-to-End Economic Method for Elastic Database Fragmentation, Replication, and Provisioning."
2332861,Olga Papaemmanouil,http://www.cs.brandeis.edu/~olga/Papaemmanouil/Home.html,3122203,conf/sigmod/PapaemmanouilACJY06,SIGMOD Conference,,2006,Extensible optimization in overlay dissemination trees.
2332861,Olga Papaemmanouil,http://www.cs.brandeis.edu/~olga/Papaemmanouil/Home.html,3122204,conf/sigmod/PapaemmanouilACJY06a,SIGMOD Conference,,2006,XPORT: extensible profile-driven overlay routing trees.
2335258,Oliver M. Duschka,http://logic.stanford.edu/people/duschka/,3120242,conf/sigmod/GeneserethKD97,SIGMOD Conference,,1997,Infomaster: An Information Integration System.
2343538,Omran A. Bukhres,http://www.cs.iupui.edu/~bukhres/,3119172,conf/sigmod/BukhresCELM93,SIGMOD Conference,,1993,InterBase: A Multidatabase Prototype System.
2343538,Omran A. Bukhres,http://www.cs.iupui.edu/~bukhres/,3119173,conf/sigmod/BukhresCP93,SIGMOD Conference,,1993,An InterBase System at BNR.
2343538,Omran A. Bukhres,http://www.cs.iupui.edu/~bukhres/,3123816,conf/sigmod/ZhangNBB94,SIGMOD Conference,,1994,Ensuring Relaxed Atomicity for Flexible Transactions in Multidatabase Systems.
2386550,Patrick Bedu,https://www.uni-ulm.de/mawi/itop/profil/mitarbeiter/patrick-bedue/,3120806,conf/sigmod/IvanovBGZ18,DBTest@SIGMOD,,2018,Adding Velocity to BigBench.
2418506,Peixiang Zhao 0001,https://www.cs.fsu.edu/~zhao/,3123046,conf/sigmod/SunWYCHYZ08,SIGMOD Conference,,2008,BibNetMiner: mining bibliographic information networks.
2418506,Peixiang Zhao 0001,https://www.cs.fsu.edu/~zhao/,3123854,conf/sigmod/ZhaoLXH11,SIGMOD Conference,,2011,Graph cube: on warehousing and OLAP multidimensional networks.
2419995,Peng Gao 0008,https://people.cs.vt.edu/penggao/,3120197,conf/sigmod/GaoLCSMFS21,SIGMOD Conference,,2021,A System for Automated Open-Source Threat Intelligence Gathering and Management.
2474344,Prasad Deshpande,http://www.cs.wisc.edu/~pmd/pmd.html,3119794,conf/sigmod/DeshpandeRSN98,SIGMOD Conference,,1998,Caching Multidimensional Queries Using Chunks.
2474344,Prasad Deshpande,http://www.cs.wisc.edu/~pmd/pmd.html,3123850,conf/sigmod/ZhaoDN97,SIGMOD Conference,,1997,An Array-Based Algorithm for Simultaneous Multidimensional Aggregates.
2474344,Prasad Deshpande,http://www.cs.wisc.edu/~pmd/pmd.html,3123851,conf/sigmod/ZhaoDNS98,SIGMOD Conference,,1998,Simultaneous Optimization and Evaluation of Multiple Dimensional Queries.
2477719,Praveen Seshadri,http://www.cs.cornell.edu/home/praveen/praveen.html,3119063,conf/sigmod/BonnetBCCCHKMMOSS99,SIGMOD Conference,,1999,The Cornell Jaguar System: Adding Mobility to PREDATOR.
2477719,Praveen Seshadri,http://www.cs.cornell.edu/home/praveen/praveen.html,3120305,conf/sigmod/GodfreySE98,SIGMOD Conference,,1998,Secure and Portable Database Extensibility.
2477719,Praveen Seshadri,http://www.cs.cornell.edu/home/praveen/praveen.html,3121762,conf/sigmod/MayrS99,SIGMOD Conference,,1999,Client-Site Query Extensions.
2477719,Praveen Seshadri,http://www.cs.cornell.edu/home/praveen/praveen.html,3122441,conf/sigmod/RamakrishnanRSSS93,SIGMOD Conference,,1993,The CORAL Deductive Database System.
2477719,Praveen Seshadri,http://www.cs.cornell.edu/home/praveen/praveen.html,3122443,conf/sigmod/RamakrishnanSSS93,SIGMOD Conference,,1993,Implementation of the CORAL Deductive Database System.
2477719,Praveen Seshadri,http://www.cs.cornell.edu/home/praveen/praveen.html,3122741,conf/sigmod/Seshadri03,SIGMOD Conference,,2003,Building Notification Services with Microsoft SQLServer.
2477719,Praveen Seshadri,http://www.cs.cornell.edu/home/praveen/praveen.html,3122742,conf/sigmod/Seshadri99,SIGMOD Conference,,1999,"""Honey, I Shrunk the DBMS"": Footprint, Mobility, and Beyond (Panel)."
2477719,Praveen Seshadri,http://www.cs.cornell.edu/home/praveen/praveen.html,3122743,conf/sigmod/SeshadriHPLRSSS96,SIGMOD Conference,,1996,Cost-Based Optimization for Magic: Algebra and Implementation.
2477719,Praveen Seshadri,http://www.cs.cornell.edu/home/praveen/praveen.html,3122744,conf/sigmod/SeshadriLR94,SIGMOD Conference,,1994,Sequence Query Processing.
2477719,Praveen Seshadri,http://www.cs.cornell.edu/home/praveen/praveen.html,3122745,conf/sigmod/SeshadriP97,SIGMOD Conference,,1997,PREDATOR: An OR-DBMS with Enhanced Data Types.
2486968,Qi Li 0012,https://sites.google.com/iastate.edu/qili/home,3121426,conf/sigmod/LiLGZFH14,SIGMOD Conference,,2014,Resolving conflicts in heterogeneous data by truth discovery and source reliability estimation.
2494009,Qin Zhang 0001,http://homes.soic.indiana.edu/qzhangcs/,3119441,conf/sigmod/ChenKYYZ14,SIGMOD Conference,,2014,Robust set reconciliation.
2494009,Qin Zhang 0001,http://homes.soic.indiana.edu/qzhangcs/,3119476,conf/sigmod/ChenZ16,SIGMOD Conference,,2016,Streaming Algorithms for Robust Distinct Elements.
2494009,Qin Zhang 0001,http://homes.soic.indiana.edu/qzhangcs/,3123808,conf/sigmod/ZhangLY08,SIGMOD Conference,,2008,Finding frequent items in probabilistic data.
2503902,Qizhen Zhang 0001,https://www.cis.upenn.edu/~qizhen/,3118265,conf/sigmod/0001CSZZACLL22,SIGMOD Conference,,2022,Optimizing Data-intensive Systems in Disaggregated Data Centers with TELEPORT.
2503902,Qizhen Zhang 0001,https://www.cis.upenn.edu/~qizhen/,3123773,conf/sigmod/ZhangACACLL19,SIGMOD Conference,,2019,Optimizing Declarative Graph Queries at Large Scale.
2503902,Qizhen Zhang 0001,https://www.cis.upenn.edu/~qizhen/,3123836,conf/sigmod/ZhangYC16,SIGMOD Conference,,2016,Quegel: A General-Purpose System for Querying Big Graphs.
2524444,Rachit Agarwal 0001,http://www.cs.cornell.edu/~ragarwal/index.html,3121067,conf/sigmod/KhandelwalYY0S17,SIGMOD Conference,,2017,ZipG: A Memory-efficient Graph Store for Interactive Queries.
2546698,Ramana Yerneni,http://www-db.stanford.edu/~yerneni/,3120498,conf/sigmod/HammerGNYBV97,SIGMOD Conference,,1997,Template-Based Wrappers in the TSIMMIS System.
2546698,Ramana Yerneni,http://www-db.stanford.edu/~yerneni/,3121272,conf/sigmod/LabioYG99,SIGMOD Conference,,1999,Shrinking the Warehouse Update Window.
2546698,Ramana Yerneni,http://www-db.stanford.edu/~yerneni/,3121462,conf/sigmod/LiYVGPUV98,SIGMOD Conference,,1998,Capability Based Mediation in TSIMMIS.
2546698,Ramana Yerneni,http://www-db.stanford.edu/~yerneni/,3122880,conf/sigmod/SilbersteinCSVYR08,SIGMOD Conference,,2008,Efficient bulk insertion into a distributed ordered table.
2546698,Ramana Yerneni,http://www-db.stanford.edu/~yerneni/,3123694,conf/sigmod/YerneniLGU99,SIGMOD Conference,,1999,Computing Capabilities of Mediators.
2551992,Randal C. Nelson,http://www.cs.rochester.edu/u/nelson/,3122031,conf/sigmod/NelsonS87,SIGMOD Conference,,1987,A Population Analysis for Hierarchical Data Structures.
2561167,Ravi Netravali,https://www.cs.princeton.edu/people/profile/ravian,3122456,conf/sigmod/RamjitK0020,SIGMOD Conference,,2020,Physical Visualization Design.
2590848,Richard D. Sisson Jr.,http://www.me.wpi.edu/People/Sisson/,3123272,conf/sigmod/VardeRS07,SIGMOD Conference,,2007,AutoDomainMine: a graphical data mining system for process optimization.
2595562,Richard R. Muntz,http://www.cs.ucla.edu/~muntz/,3118957,conf/sigmod/BersonGM95,SIGMOD Conference,,1995,Fault Tolerant Design of Multimedia Servers.
2595562,Richard R. Muntz,http://www.cs.ucla.edu/~muntz/,3118958,conf/sigmod/BersonGMJ94,SIGMOD Conference,,1994,Staggered Striping in Multimedia Information Systems.
2595562,Richard R. Muntz,http://www.cs.ucla.edu/~muntz/,3121807,conf/sigmod/MenascePM78,SIGMOD Conference,,1978,A Locking Protocol for Resource Coordination in Distributed Databases (Abstract).
2636030,Rok Sosic,http://www.cit.gu.edu.au/~sosic/index.html,3122292,conf/sigmod/PerezSBPRSL15,SIGMOD Conference,,2015,Ringo: Interactive Graph Analytics on Big-Memory Machines.
2655515,Roy Goldman,http://www-db.stanford.edu/people/royg.html,3120317,conf/sigmod/GoldmanW00,SIGMOD Conference,,2000,WSQ/DSQ: A Practical Approach for Combined Querying of Databases and the Web.
2655515,Roy Goldman,http://www-db.stanford.edu/people/royg.html,3122406,conf/sigmod/QuassWGHLMNRRAUW96,SIGMOD Conference,,1996,LORE: A Lightweight Object REpository for Semistructured Data.
2661592,Rui Liu 0014,https://www.cs.dartmouth.edu/~rliu/,3122580,conf/sigmod/RoyLL15,SIGMOD Conference,,2015,From Group Recommendations to Group Formation.
2674077,Ruy Ley-Wild,http://www.cs.cmu.edu/~rleywild/,3118926,conf/sigmod/BenediktJL08,SIGMOD Conference,,2008,Stream firewalling of xml constraints.
2674077,Ruy Ley-Wild,http://www.cs.cmu.edu/~rleywild/,3121692,conf/sigmod/MakryniotiLV21,DEEM@SIGMOD,,2021,Machine learning in SQL by translation to TensorFlow.
2714815,Sakti Pramanik,http://web.cps.msu.edu/~pramanik/,3118663,conf/sigmod/AnalytiP92,SIGMOD Conference,,1992,Fast Search in Main Memory Databases.
2714815,Sakti Pramanik,http://web.cps.msu.edu/~pramanik/,3121105,conf/sigmod/KimP88,SIGMOD Conference,,1988,Optimal File Distribution For Partial Match Retrieval.
2769693,Scott T. Leutenegger,http://www.cs.du.edu/~leut/,3121369,conf/sigmod/LeuteneggerD93,SIGMOD Conference,,1993,A Modeling Study of the TPC-C Benchmark.
2769693,Scott T. Leutenegger,http://www.cs.du.edu/~leut/,3122636,conf/sigmod/SaltenisJLL00,SIGMOD Conference,,2000,Indexing the Positions of Continuously Moving Objects.
2782806,Senjuti Basu Roy,https://web.njit.edu/~senjutib/,3118272,conf/sigmod/0001ISR22,SIGMOD Conference,,2022,Rank Aggregation with Proportionate Fairness.
2782806,Senjuti Basu Roy,https://web.njit.edu/~senjutib/,3118652,conf/sigmod/Amer-YahiaR21,SIGMOD Conference,,2021,Data Management to Social Science and Back in the Future of Work.
2782806,Senjuti Basu Roy,https://web.njit.edu/~senjutib/,3118770,conf/sigmod/AugustineSER021,SIGMOD Conference,,2021,A Generalized Approach for Reducing Expensive Distance Calls for A Broad Class of Proximity Problems.
2782806,Senjuti Basu Roy,https://web.njit.edu/~senjutib/,3119973,conf/sigmod/EsfandiariPAR18,SIGMOD Conference,,2018,Crowdsourcing Analytics With CrowdCur.
2782806,Senjuti Basu Roy,https://web.njit.edu/~senjutib/,3121935,conf/sigmod/MottinMRDPV14,SIGMOD Conference,,2014,IQR: an interactive query relaxation system for the empty-answer problem.
2782806,Senjuti Basu Roy,https://web.njit.edu/~senjutib/,3122070,conf/sigmod/NikookarSSRBMPS22,SIGMOD Conference,,2022,Cooperative Route Planning Framework for Multiple Distributed Assets in Maritime Applications.
2782806,Senjuti Basu Roy,https://web.njit.edu/~senjutib/,3122575,conf/sigmod/RoyACDY10,SIGMOD Conference,,2010,Constructing and exploring composite items.
2782806,Senjuti Basu Roy,https://web.njit.edu/~senjutib/,3122576,conf/sigmod/RoyC11,SIGMOD Conference,,2011,Location-aware type ahead search on spatial databases: semantics and efficiency.
2782806,Senjuti Basu Roy,https://web.njit.edu/~senjutib/,3122580,conf/sigmod/RoyLL15,SIGMOD Conference,,2015,From Group Recommendations to Group Formation.
2782806,Senjuti Basu Roy,https://web.njit.edu/~senjutib/,3123450,conf/sigmod/WeiRA20,SIGMOD Conference,,2020,Recommending Deployment Strategies for Collaborative Tasks.
2807585,Shaleen Deep,https://www.cs.wisc.edu/people/shaleen,3119759,conf/sigmod/DeepHK20,SIGMOD Conference,,2020,Fast Join Project Query Evaluation using Matrix Multiplication.
2807585,Shaleen Deep,https://www.cs.wisc.edu/people/shaleen,3119760,conf/sigmod/DeepK17,SIGMOD Conference,,2017,QIRANA: A Framework for Scalable Query Pricing.
2807934,Shalom Tsur,http://www.cs.ucla.edu/~czdemo/tsur/,3119140,conf/sigmod/BrinMUT97,SIGMOD Conference,,1997,Dynamic Itemset Counting and Implication Rules for Market Basket Data.
2807934,Shalom Tsur,http://www.cs.ucla.edu/~czdemo/tsur/,3120192,conf/sigmod/GangulyST90,SIGMOD Conference,,1990,A Framework for the Parallel Processing of Datalog Queries.
2807934,Shalom Tsur,http://www.cs.ucla.edu/~czdemo/tsur/,3120403,conf/sigmod/GudesT80,SIGMOD Conference,,1980,Experiments with B-Tree Reorganization.
2807934,Shalom Tsur,http://www.cs.ucla.edu/~czdemo/tsur/,3123231,conf/sigmod/TsurUACMNR98,SIGMOD Conference,,1998,Query Flocks: A Generalization of Association-Rule Mining.
2807934,Shalom Tsur,http://www.cs.ucla.edu/~czdemo/tsur/,3123232,conf/sigmod/TsurZ84,SIGMOD Conference,,1984,An Implementation of GEM - Supporting a Semantic Data Model on a Relational Back-End.
2813173,Shantanu Joshi 0001,http://www.cise.ufl.edu/~ssjoshi/,3120866,conf/sigmod/JermaineDAJP05,SIGMOD Conference,,2005,A Disk-Based Join With Probabilistic Guarantees.
2820039,Shashi K. Gadia,http://www.cs.iastate.edu/faculty/gadia.html,3120163,conf/sigmod/GadiaY88,SIGMOD Conference,,1988,A Generalized Model for a Relational Temporal Database.
2829304,Shengyue Ji,http://www.ics.uci.edu/~shengyuj/,3121423,conf/sigmod/LiJLF09,SIGMOD Conference,,2009,Efficient type-ahead search on relational data: a TASTIER approach.
2847173,Shivnath Babu,http://www.cs.duke.edu/~shivnath/,3118483,conf/sigmod/AboulnagaB13,SIGMOD Conference,,2013,Workload management for big data analytics.
